1.429072349113076346e-01,9.697129165976989817e-01
3.381366560382585984e-01,4.909046823168674578e-01
-3.550924199164964268e-01,-5.630685017395622438e-01
-8.429114785612590310e-03,-3.223254478522763478e-02
2.150279266390622279e-01,6.325108144275237709e-01
-4.659557478057623214e-01,-3.000828801476023155e-01
3.001592811324906851e-01,-1.922923079110363531e-01
4.046506841841839286e-01,7.404793062188126385e-01
8.906349243940816507e-01,7.918171336241675018e-01
2.441513395889771676e-01,7.584722367406120380e-01
6.389796344546612161e-01,8.036126087212283053e-01
-7.469270113131170064e-01,-4.129570512631817181e-01
4.753487275154304470e-01,7.749490301589478936e-01
-3.704991892157447619e-01,-7.407957953916222138e-02
-6.694994284480491054e-01,3.765124044769641021e-01
5.935530003026234791e-01,-9.888064637400757473e-01
-9.219810188279329299e-01,-6.087445793414620887e-01
2.737496922244075925e-01,-6.317798859933567712e-01
-7.870949302350735977e-01,-1.456594793194299076e-01
2.431589228525947721e-01,4.799259177606551852e-02
-6.226965671487052489e-01,-3.427028345235310081e-01
4.072497669865859926e-01,-6.936799386904026754e-01
4.134973616233617033e-01,-6.405982695287919526e-01
5.862578989199282997e-01,-9.033614998427004217e-01
-5.069111369563359393e-01,8.323983895402176092e-01
-5.243914113962275803e-01,-3.046628471363983515e-01
-7.426471343812692805e-01,-4.841092560237982845e-01
-7.890730890893642435e-01,8.073418752939280907e-01
9.438819064683834359e-01,9.396208489582991152e-01
9.277748434967461044e-01,6.239284107300469007e-01
-4.643622167680372392e-01,7.084034139461545809e-01
-9.092704745147226486e-01,4.510356817834229037e-01
-3.490866584109979520e-01,-7.420127058267307341e-01
-5.261792474118331953e-02,-4.791081087709208042e-01
-6.426070359187427972e-01,7.372141625152650590e-03
3.137460276192822750e-01,-8.850905554081320847e-01
6.553287698789307392e-01,9.981752972935966639e-01
-8.560672550583610096e-01,-7.157900970057688994e-01
3.808704462010379377e-01,-2.883236509791304858e-01
1.625245068986023167e-01,-9.554857968807610735e-01
-3.818404796350631791e-01,7.013393789706239279e-01
-3.256234415981509311e-01,-3.803073654010769022e-01
-1.004145187197038354e+02,-1.000791553540485523e+02
-2.054499036986645599e-01,-2.576241371767855615e-01
-5.348704732345912483e-01,-9.502647659616114684e-01
4.890261697677624753e-01,4.872733915882885292e-01
-1.394549683318415667e-01,-4.437550969123993383e-01
8.298967676691606510e-01,1.084302180739131760e-01
-1.004445772362032017e+02,-1.494275909105074618e+02
-7.382367739527735750e+01,-1.499854900431120655e+02
-3.899117996802812236e-01,-1.000990311498385950e+02
3.989611351041186804e-01,6.070981000321709065e-01
-4.021091527308120472e-01,-4.242749313348290752e-01
3.438226289181640638e-01,9.196711727616240228e-01
-1.309601019727397730e-01,1.367507276305421904e-01
8.566662179280120082e-01,-2.159202944010809588e-01
-1.496717942673309381e+02,-1.739414522735737307e+02
-9.958598831977074894e+01,-9.842387325573613843e-01
-4.603354827755909984e-01,-7.125676777844367482e-01
-2.835070137667432544e-01,-4.214047700812528774e-01
-1.118565092088359414e-01,5.682164780306815377e-01
-5.342371610236855695e-01,-5.729646089881241799e-01
-1.659322792377930789e-01,-8.124732042440614421e-01
-5.939441950598374209e-01,-6.428792769445257349e-01
2.519163676031443977e-02,5.590419163893101118e-01
4.631283707131068628e-01,-9.706269574869132999e-01
-2.536146196665731711e-01,-1.175337596010495034e-02
-5.479274949707364506e-01,2.113551572890508545e-01
-6.941908132686436250e-01,-9.166487646333290051e-01
8.676592739982798008e-01,-2.522664001413075230e-01
5.539155333685785720e-02,9.065582608188318403e-01
-8.685257279274185560e-01,5.320857692339577838e-01
3.036956179222951580e-01,5.183634110795307670e-01
-2.169972686677623663e-02,-9.065136842686680740e-01
5.796901384428114756e-01,3.868370455711889200e-01
-2.234577070078429539e-01,-9.020022306270127910e-01
-7.775596811725067337e-01,-2.475628446394027016e-01
-4.116956377210507778e-01,2.660459270680464172e-01
-7.623358387757943611e-01,1.772534028645197157e+00
-2.994623571068160128e-01,3.129249162281300123e-01
-2.155638423314669705e-01,-7.598545862799030992e-01
6.247035289751734499e-01,3.159524781043732133e-01
2.918580541343356316e-01,1.258011259954547878e-01
-7.425195349911242193e-01,4.724832414314381612e-01
2.176847839984380251e+00,-7.363419953230210258e-01
1.735490199797528055e+00,9.509770807704276407e-02
-3.749703071926684395e-01,4.060289962814932707e+00
-3.416837206923295511e-02,-9.728937844923735145e-01
3.958102335908271208e-01,1.792988006149001112e-01
-2.170033786256242436e-02,-7.452361733702188573e-01
-7.971765140196049870e-01,9.557623871211007316e-01
-4.426288073213042740e-01,-1.792696536836038135e-01
4.042472904723871352e+01,-4.860428103757996610e+01
2.012314930774214972e-01,7.247425111438394740e-01
